timestamp,cycle,tile_idx,col,row,x_fs,y_fs,z_fs,error_fs_x,error_fs_y,error_mag,dz_per_col,dz_per_row,dz_per_tile,af_z,af_score,event
07:23:44.796563,1,410,26,3,4147.188,326.406,178.0000,-0.917,4.708,4.796,0.158657,0.115255,-0.011509,,,landing
07:23:45.704668,1,410,26,3,4146.250,331.500,178.0000,,,,0.158657,0.115255,-0.011509,,,capture
07:23:53.924965,1,411,25,3,4146.062,347.312,177.7812,,,,0.158817,0.115276,-0.011480,177.7812,75.4,periodic_af
07:23:54.537160,1,411,25,3,4146.062,347.312,177.8125,0.387,0.644,0.752,0.158817,0.115276,-0.011480,,,landing
07:23:54.573229,1,411,25,3,4146.062,347.312,177.8125,,,,0.158817,0.115276,-0.011480,,,capture
07:23:55.594993,1,412,24,3,4146.344,362.594,177.6562,0.473,0.159,0.499,0.158817,0.115276,-0.011480,,,landing
07:23:55.610723,1,412,24,3,4146.344,362.594,177.6562,,,,0.158817,0.115276,-0.011480,,,capture
07:23:56.689327,1,413,23,3,4146.750,377.094,177.4688,-0.282,-0.417,0.503,0.158817,0.115276,-0.011480,,,landing
07:23:56.707872,1,413,23,3,4146.750,377.094,177.4688,,,,0.158817,0.115276,-0.011480,,,capture
07:24:04.743111,1,414,22,3,4146.906,391.531,177.4688,,,,0.158975,0.115276,-0.011450,177.4688,86.3,periodic_af
07:24:05.316800,1,414,22,3,4146.906,391.531,177.4688,0.192,-1.042,1.060,0.158975,0.115276,-0.011450,,,landing
07:24:05.346281,1,414,22,3,4146.906,391.531,177.4688,,,,0.158975,0.115276,-0.011450,,,capture
07:24:06.538707,1,415,21,3,4147.031,404.938,177.3125,0.359,-2.258,2.286,0.158975,0.115276,-0.011450,,,landing
07:24:09.089644,1,415,21,3,4147.062,397.812,177.3125,,,,0.158975,0.115276,-0.011450,,,capture
07:24:10.123152,1,416,20,3,4147.156,410.875,177.1562,0.115,1.342,1.346,0.158975,0.115276,-0.011450,,,landing
07:24:10.147008,1,416,20,3,4147.156,410.875,177.1562,,,,0.158975,0.115276,-0.011450,,,capture
07:24:17.798272,1,417,19,3,4147.750,426.625,177.0000,,,,0.159126,0.115255,-0.011418,177.0000,82.5,periodic_af
07:24:18.439297,1,417,19,3,4147.750,426.625,176.9688,0.079,0.140,0.160,0.159126,0.115255,-0.011418,,,landing
07:24:18.459100,1,417,19,3,4147.750,426.625,176.9688,,,,0.159126,0.115255,-0.011418,,,capture
07:24:19.550336,1,418,18,3,4147.750,440.500,176.7812,0.509,5.032,5.058,0.159126,0.115255,-0.011418,,,landing
07:24:20.368935,1,418,18,3,4148.469,445.594,176.7812,,,,0.159126,0.115255,-0.011418,,,capture
07:24:21.438184,1,419,17,3,4148.312,461.344,176.6250,0.217,-0.305,0.375,0.159126,0.115255,-0.011418,,,landing
07:24:21.469498,1,419,17,3,4148.312,461.344,176.6250,,,,0.159126,0.115255,-0.011418,,,capture
07:24:29.339421,1,420,16,3,4148.438,474.938,176.8125,,,,0.159264,0.115206,-0.011384,176.8125,73.9,periodic_af
07:24:29.896636,1,420,16,3,4148.438,474.938,176.8125,0.123,0.953,0.961,0.159264,0.115206,-0.011384,,,landing
07:24:29.925689,1,420,16,3,4148.438,474.938,176.8125,,,,0.159264,0.115206,-0.011384,,,capture
07:24:31.168424,1,421,15,3,4148.500,490.438,176.6562,0.262,0.321,0.414,0.159264,0.115206,-0.011384,,,landing
07:24:31.194833,1,421,15,3,4148.500,490.438,176.6562,,,,0.159264,0.115206,-0.011384,,,capture
07:24:32.237726,1,422,14,3,4148.688,505.219,176.5000,0.309,0.258,0.403,0.159264,0.115206,-0.011384,,,landing
07:24:32.267040,1,422,14,3,4148.688,505.219,176.5000,,,,0.159264,0.115206,-0.011384,,,capture
07:24:40.077883,1,423,13,3,4148.906,519.594,175.9375,,,,0.159385,0.115141,-0.011348,175.9375,77.5,periodic_af
07:24:40.618738,1,423,13,3,4148.906,519.594,175.9062,0.333,0.500,0.601,0.159385,0.115141,-0.011348,,,landing
07:24:40.653839,1,423,13,3,4148.906,519.594,175.9062,,,,0.159385,0.115141,-0.011348,,,capture
07:24:41.869178,1,424,12,3,4149.156,534.344,175.7500,0.307,-0.250,0.396,0.159385,0.115141,-0.011348,,,landing
07:24:41.893998,1,424,12,3,4149.156,534.344,175.7500,,,,0.159385,0.115141,-0.011348,,,capture
07:24:42.932192,1,425,11,3,4149.375,548.625,175.5938,0.299,-0.960,1.006,0.159385,0.115141,-0.011348,,,landing
07:24:42.948483,1,425,11,3,4149.375,548.625,175.5938,,,,0.159385,0.115141,-0.011348,,,capture
07:24:50.831858,1,426,10,3,4149.594,562.219,175.6250,,,,0.159483,0.115059,-0.011310,175.6250,82.9,periodic_af
07:24:51.431260,1,426,10,3,4149.594,562.219,175.5938,0.292,0.756,0.810,0.159483,0.115059,-0.011310,,,landing
07:24:51.459682,1,426,10,3,4149.594,562.219,175.5938,,,,0.159483,0.115059,-0.011310,,,capture
07:24:52.409799,1,427,9,3,4149.812,577.781,175.4062,0.369,-0.925,0.996,0.159483,0.115059,-0.011310,,,landing
07:24:52.431934,1,427,9,3,4149.812,577.781,175.4062,,,,0.159483,0.115059,-0.011310,,,capture
07:24:53.426806,1,428,8,3,4150.094,591.156,175.2500,0.329,-0.534,0.627,0.159483,0.115059,-0.011310,,,landing
07:24:53.457891,1,428,8,3,4150.094,591.156,175.2500,,,,0.159483,0.115059,-0.011310,,,capture
07:25:01.214824,1,429,7,3,4150.344,605.188,175.2188,,,,0.159550,0.114957,-0.011269,175.2188,83.9,periodic_af
07:25:01.807581,1,429,7,3,4150.344,605.188,175.1562,0.293,-0.826,0.876,0.159550,0.114957,-0.011269,,,landing
07:25:01.837752,1,429,7,3,4150.344,605.188,175.1562,,,,0.159550,0.114957,-0.011269,,,capture
07:25:02.930721,1,430,6,3,4150.562,618.688,174.9688,0.291,-1.072,1.111,0.159550,0.114957,-0.011269,,,landing
07:25:03.057530,1,430,6,3,4150.562,618.688,174.9688,,,,0.159550,0.114957,-0.011269,,,capture
07:25:04.077142,1,431,5,3,4150.750,631.844,174.8125,0.394,0.086,0.403,0.159550,0.114957,-0.011269,,,landing
07:25:04.109545,1,431,5,3,4150.750,631.844,174.8125,,,,0.159550,0.114957,-0.011269,,,capture
07:25:11.945699,1,432,4,3,4151.062,646.344,174.7188,,,,0.159583,0.114840,-0.011227,174.7188,87.0,periodic_af
07:25:12.520361,1,432,4,3,4151.062,646.344,174.6250,0.392,-0.505,0.639,0.159583,0.114840,-0.011227,,,landing
07:25:12.546898,1,432,4,3,4151.062,646.344,174.6250,,,,0.159583,0.114840,-0.011227,,,capture
07:25:13.632197,1,433,4,4,4161.344,645.906,174.7188,0.572,-0.499,0.759,0.159583,0.114840,-0.011227,,,landing
07:25:13.657034,1,433,4,4,4161.344,645.906,174.7188,,,,0.159583,0.114840,-0.011227,,,capture
07:25:14.629889,1,434,4,5,4172.125,645.469,174.8125,0.459,-0.265,0.530,0.159583,0.114840,-0.011227,,,landing
07:25:14.656210,1,434,4,5,4172.125,645.469,174.8125,,,,0.159583,0.114840,-0.011227,,,capture
07:25:22.900656,1,435,4,6,4182.281,645.281,174.6562,,,,0.159599,0.114721,-0.011185,174.6562,78.8,periodic_af
07:25:23.567212,1,435,4,6,4182.281,645.281,174.6562,1.087,-0.217,1.109,0.159599,0.114721,-0.011185,,,landing
07:25:23.587036,1,435,4,6,4182.281,645.281,174.6562,,,,0.159599,0.114721,-0.011185,,,capture
07:25:24.618350,1,436,4,7,4193.188,645.125,174.7500,0.827,-0.170,0.844,0.159599,0.114721,-0.011185,,,landing
07:25:24.629958,1,436,4,7,4193.188,645.125,174.7500,,,,0.159599,0.114721,-0.011185,,,capture
07:25:25.986852,1,437,4,8,4204.156,645.000,174.8438,0.436,-0.140,0.458,0.159599,0.114721,-0.011185,,,landing
07:25:25.997993,1,437,4,8,4204.156,645.000,174.8438,,,,0.159599,0.114721,-0.011185,,,capture
07:25:33.902542,1,438,4,9,4214.844,644.906,175.0625,,,,0.159596,0.114605,-0.011143,175.0625,69.5,periodic_af
07:25:34.534232,1,438,4,9,4214.844,644.906,174.9688,0.179,-0.115,0.213,0.159596,0.114605,-0.011143,,,landing
07:25:34.557108,1,438,4,9,4214.844,644.906,174.9688,,,,0.159596,0.114605,-0.011143,,,capture
07:25:35.598555,1,439,4,10,4225.406,644.844,175.0312,0.250,-0.096,0.268,0.159596,0.114605,-0.011143,,,landing
07:25:35.620697,1,439,4,10,4225.406,644.844,175.0312,,,,0.159596,0.114605,-0.011143,,,capture
07:25:36.666956,1,440,4,11,4235.750,644.812,175.1250,0.027,-0.080,0.084,0.159596,0.114605,-0.011143,,,landing
07:25:36.690403,1,440,4,11,4235.750,644.812,175.1250,,,,0.159596,0.114605,-0.011143,,,capture
07:25:44.631773,1,441,4,12,4245.344,644.781,175.4062,,,,0.159576,0.114495,-0.011100,175.4062,61.6,periodic_af
07:25:45.227251,1,441,4,12,4245.344,644.781,175.3125,1.084,-0.083,1.088,0.159576,0.114495,-0.011100,,,landing
07:25:45.255888,1,441,4,12,4245.344,644.781,175.3125,,,,0.159576,0.114495,-0.011100,,,capture
07:25:46.367899,1,442,4,13,4255.969,644.750,175.4062,1.183,-0.181,1.196,0.159576,0.114495,-0.011100,,,landing
07:25:46.388531,1,442,4,13,4255.969,644.750,175.4062,,,,0.159576,0.114495,-0.011100,,,capture
07:25:47.302742,1,443,4,14,4267.688,644.594,175.5000,0.328,-0.154,0.362,0.159576,0.114495,-0.011100,,,landing
07:25:47.328733,1,443,4,14,4267.688,644.594,175.5000,,,,0.159576,0.114495,-0.011100,,,capture
07:25:54.929650,1,444,4,15,4278.594,644.500,175.9688,,,,0.159532,0.114397,-0.011056,175.9688,89.4,periodic_af
07:25:55.584723,1,444,4,15,4278.594,644.500,175.9688,0.062,-0.181,0.191,0.159532,0.114397,-0.011056,,,landing
07:25:55.604798,1,444,4,15,4278.594,644.500,175.9688,,,,0.159532,0.114397,-0.011056,,,capture
07:25:56.630265,1,445,4,16,4288.500,644.375,176.0625,0.276,-0.164,0.321,0.159532,0.114397,-0.011056,,,landing
07:25:56.658636,1,445,4,16,4288.500,644.375,176.0625,,,,0.159532,0.114397,-0.011056,,,capture
07:25:57.614862,1,446,4,17,4299.094,644.250,176.1562,0.456,-0.068,0.461,0.159532,0.114397,-0.011056,,,landing
07:25:57.638441,1,446,4,17,4299.094,644.250,176.1562,,,,0.159532,0.114397,-0.011056,,,capture
07:26:05.507325,1,447,4,18,4309.906,644.250,175.8125,,,,0.159481,0.114309,-0.011012,175.8125,74.3,periodic_af
07:26:06.145870,1,447,4,18,4309.906,644.250,175.8125,0.278,-0.213,0.350,0.159481,0.114309,-0.011012,,,landing
07:26:06.168863,1,447,4,18,4309.906,644.250,175.8125,,,,0.159481,0.114309,-0.011012,,,capture
07:26:07.252432,1,448,4,19,4320.312,644.094,175.9062,0.554,-0.111,0.565,0.159481,0.114309,-0.011012,,,landing
07:26:07.276687,1,448,4,19,4320.312,644.094,175.9062,,,,0.159481,0.114309,-0.011012,,,capture
07:26:08.338523,1,449,4,20,4330.812,644.031,176.0000,0.763,-0.208,0.791,0.159481,0.114309,-0.011012,,,landing
07:26:08.369191,1,449,4,20,4330.812,644.031,176.0000,,,,0.159481,0.114309,-0.011012,,,capture
07:26:16.307359,1,450,4,21,4341.906,643.844,176.4688,,,,0.159413,0.114240,-0.010968,176.4688,72.1,periodic_af
07:26:16.966619,1,450,4,21,4341.906,643.844,176.4688,0.371,-0.121,0.390,0.159413,0.114240,-0.010968,,,landing
07:26:17.011137,1,450,4,21,4341.906,643.844,176.4688,,,,0.159413,0.114240,-0.010968,,,capture
07:26:18.053304,1,451,4,22,4351.781,643.781,176.5625,0.972,-0.173,0.987,0.159413,0.114240,-0.010968,,,landing
07:26:18.085797,1,451,4,22,4351.781,643.781,176.5625,,,,0.159413,0.114240,-0.010968,,,capture
07:26:19.044158,1,452,4,23,4363.344,643.656,176.6562,0.277,-0.195,0.339,0.159413,0.114240,-0.010968,,,landing
07:26:19.074494,1,452,4,23,4363.344,643.656,176.6562,,,,0.159413,0.114240,-0.010968,,,capture
07:26:26.768656,1,453,4,24,4374.031,643.500,176.7188,,,,0.159333,0.114192,-0.010924,176.7188,59.7,periodic_af
07:26:27.366430,1,453,4,24,4374.031,643.500,176.6875,0.021,-0.173,0.174,0.159333,0.114192,-0.010924,,,landing
07:26:27.385558,1,453,4,24,4374.031,643.500,176.6875,,,,0.159333,0.114192,-0.010924,,,capture
07:26:28.300336,1,454,4,25,4384.406,643.375,176.7812,0.464,-0.113,0.477,0.159333,0.114192,-0.010924,,,landing
07:26:28.313779,1,454,4,25,4384.406,643.375,176.7812,,,,0.159333,0.114192,-0.010924,,,capture
07:26:29.245147,1,455,4,26,4395.094,643.312,176.8750,0.501,-0.177,0.531,0.159333,0.114192,-0.010924,,,landing
07:26:29.276037,1,455,4,26,4395.094,643.312,176.8750,,,,0.159333,0.114192,-0.010924,,,capture
07:26:36.733471,1,456,5,26,4395.688,629.219,177.3750,,,,0.159236,0.114175,-0.010878,177.3750,55.5,periodic_af
07:26:37.319157,1,456,5,26,4395.688,629.219,177.3750,-0.459,-5.508,5.527,0.159236,0.114175,-0.010878,,,landing
07:26:38.411521,1,456,5,26,4395.219,623.781,177.3750,,,,0.159236,0.114175,-0.010878,,,capture
07:26:39.581348,1,457,6,26,4394.531,609.250,177.5312,0.471,0.258,0.537,0.159236,0.114175,-0.010878,,,landing
07:26:39.593025,1,457,6,26,4394.531,609.250,177.5312,,,,0.159236,0.114175,-0.010878,,,capture
07:26:40.743569,1,458,7,26,4395.094,595.562,177.6875,0.096,0.091,0.132,0.159236,0.114175,-0.010878,,,landing
07:26:40.756291,1,458,7,26,4395.094,595.562,177.6875,,,,0.159236,0.114175,-0.010878,,,capture
07:26:48.717073,1,459,8,26,4395.250,581.281,177.6250,,,,0.159133,0.114179,-0.010832,177.6250,78.4,periodic_af
07:26:49.342755,1,459,8,26,4395.250,581.281,177.6250,-0.284,-0.091,0.299,0.159133,0.114179,-0.010832,,,landing
07:26:49.363559,1,459,8,26,4395.250,581.281,177.6250,,,,0.159133,0.114179,-0.010832,,,capture
07:26:50.521809,1,460,9,26,4395.031,566.688,177.7812,-0.148,1.075,1.085,0.159133,0.114179,-0.010832,,,landing
07:26:50.545817,1,460,9,26,4395.031,566.688,177.7812,,,,0.159133,0.114179,-0.010832,,,capture
07:26:51.820471,1,461,10,26,4394.375,553.219,177.9375,-0.027,-0.539,0.540,0.159133,0.114179,-0.010832,,,landing
07:26:51.853239,1,461,10,26,4394.375,553.219,177.9375,,,,0.159133,0.114179,-0.010832,,,capture
07:26:59.745908,1,462,11,26,4393.875,537.875,178.1250,,,,0.159029,0.114204,-0.010785,178.1250,74.9,periodic_af
07:27:00.334596,1,462,11,26,4393.875,537.875,178.0938,0.142,0.673,0.687,0.159029,0.114204,-0.010785,,,landing
07:27:00.354202,1,462,11,26,4393.875,537.875,178.0938,,,,0.159029,0.114204,-0.010785,,,capture
07:27:01.426446,1,463,12,26,4393.562,524.656,178.2500,0.309,0.679,0.746,0.159029,0.114204,-0.010785,,,landing
07:27:01.449803,1,463,12,26,4393.562,524.656,178.2500,,,,0.159029,0.114204,-0.010785,,,capture
07:27:02.630246,1,464,13,26,4393.406,510.844,178.3750,0.240,-0.985,1.013,0.159029,0.114204,-0.010785,,,landing
07:27:02.656438,1,464,13,26,4393.406,510.844,178.3750,,,,0.159029,0.114204,-0.010785,,,capture
07:27:10.543706,1,465,14,26,4393.750,494.969,178.6875,,,,0.158929,0.114251,-0.010737,178.6875,81.5,periodic_af
07:27:11.185347,1,465,14,26,4393.750,494.969,178.5312,-0.274,-0.920,0.960,0.158929,0.114251,-0.010737,,,landing
07:27:11.203302,1,465,14,26,4393.750,494.969,178.5312,,,,0.158929,0.114251,-0.010737,,,capture
07:27:12.363360,1,466,15,26,4393.562,479.625,178.6875,0.159,0.663,0.682,0.158929,0.114251,-0.010737,,,landing
07:27:12.385538,1,466,15,26,4393.562,479.625,178.6875,,,,0.158929,0.114251,-0.010737,,,capture
07:27:13.494910,1,467,16,26,4393.219,465.656,178.8750,-0.041,-0.938,0.939,0.158929,0.114251,-0.010737,,,landing
07:27:13.509049,1,467,16,26,4393.219,465.656,178.8750,,,,0.158929,0.114251,-0.010737,,,capture
07:27:21.326422,1,468,17,26,4392.688,450.500,178.9688,,,,0.158837,0.114313,-0.010690,178.9688,97.3,periodic_af
07:27:21.978115,1,468,17,26,4392.688,450.500,178.9688,-0.112,-0.032,0.116,0.158837,0.114313,-0.010690,,,landing
07:27:22.005413,1,468,17,26,4392.688,450.500,178.9688,,,,0.158837,0.114313,-0.010690,,,capture
07:27:23.183147,1,469,18,26,4392.062,436.188,179.1250,-0.238,0.117,0.265,0.158837,0.114313,-0.010690,,,landing
07:27:23.195844,1,469,18,26,4392.062,436.188,179.1250,,,,0.158837,0.114313,-0.010690,,,capture
07:27:24.222661,1,470,19,26,4391.312,422.125,179.2812,0.253,-0.520,0.578,0.158837,0.114313,-0.010690,,,landing
07:27:24.244203,1,470,19,26,4391.312,422.125,179.2812,,,,0.158837,0.114313,-0.010690,,,capture
07:27:32.527239,1,471,20,26,4391.062,407.031,179.0625,,,,0.158752,0.114376,-0.010644,179.0625,87.3,periodic_af
07:27:33.062565,1,471,20,26,4391.062,407.031,179.0938,0.194,1.368,1.382,0.158752,0.114376,-0.010644,,,landing
07:27:33.095343,1,471,20,26,4391.062,407.031,179.0938,,,,0.158752,0.114376,-0.010644,,,capture
07:27:34.269985,1,472,21,26,4390.781,393.625,179.2500,0.294,0.619,0.685,0.158752,0.114376,-0.010644,,,landing
07:27:34.290628,1,472,21,26,4390.781,393.625,179.2500,,,,0.158752,0.114376,-0.010644,,,capture
07:27:35.338083,1,473,22,26,4390.594,379.688,179.4062,0.213,0.828,0.855,0.158752,0.114376,-0.010644,,,landing
07:27:35.349872,1,473,22,26,4390.594,379.688,179.4062,,,,0.158752,0.114376,-0.010644,,,capture
07:27:43.900562,1,474,23,26,4390.312,366.094,179.6250,,,,0.158677,0.114445,-0.010600,179.6250,91.2,periodic_af
07:27:44.474779,1,474,23,26,4390.312,366.094,179.6250,0.095,0.912,0.917,0.158677,0.114445,-0.010600,,,landing
07:27:44.508248,1,474,23,26,4390.312,366.094,179.6250,,,,0.158677,0.114445,-0.010600,,,capture
07:27:45.840140,1,475,24,26,4389.906,352.219,179.7812,0.285,1.620,1.645,0.158677,0.114445,-0.010600,,,landing
07:27:45.869437,1,475,24,26,4389.906,352.219,179.7812,,,,0.158677,0.114445,-0.010600,,,capture
07:27:47.019018,1,476,25,26,4389.719,339.469,179.9375,0.305,-0.043,0.308,0.158677,0.114445,-0.010600,,,landing
07:27:47.047830,1,476,25,26,4389.719,339.469,179.9375,,,,0.158677,0.114445,-0.010600,,,capture
07:27:54.920042,1,477,26,26,4389.531,325.375,180.5000,,,,0.158625,0.114531,-0.010555,180.5000,94.6,periodic_af
07:27:55.520520,1,477,26,26,4389.531,325.375,180.5938,0.209,0.430,0.478,0.158625,0.114531,-0.010555,,,landing
07:27:55.539389,1,477,26,26,4389.531,325.375,180.5938,,,,0.158625,0.114531,-0.010555,,,capture
07:27:56.783995,1,478,26,25,4380.312,325.812,180.4688,-0.043,0.073,0.085,0.158625,0.114531,-0.010555,,,landing
07:27:56.808711,1,478,26,25,4380.312,325.812,180.4688,,,,0.158625,0.114531,-0.010555,,,capture
07:27:57.887830,1,479,26,24,4369.938,325.844,180.3438,-0.606,0.164,0.628,0.158625,0.114531,-0.010555,,,landing
07:27:57.900969,1,479,26,24,4369.938,325.844,180.3438,,,,0.158625,0.114531,-0.010555,,,capture
07:28:06.233091,1,480,26,23,4358.969,325.938,180.2188,,,,0.158597,0.114628,-0.010509,180.2188,87.8,periodic_af
07:28:06.843780,1,480,26,23,4358.969,325.938,180.1875,-0.734,0.195,0.760,0.158597,0.114628,-0.010509,,,landing
07:28:06.861156,1,480,26,23,4358.969,325.938,180.1875,,,,0.158597,0.114628,-0.010509,,,capture
07:28:08.274279,1,481,26,22,4347.500,326.125,180.0938,0.045,0.145,0.152,0.158597,0.114628,-0.010509,,,landing
07:28:08.288163,1,481,26,22,4347.500,326.125,180.0938,,,,0.158597,0.114628,-0.010509,,,capture
07:28:09.330641,1,482,26,21,4336.875,326.219,179.9688,-0.024,0.162,0.164,0.158597,0.114628,-0.010509,,,landing
07:28:09.351940,1,482,26,21,4336.875,326.219,179.9688,,,,0.158597,0.114628,-0.010509,,,capture
07:28:17.591043,1,483,26,20,4326.625,326.375,179.4062,,,,0.158578,0.114724,-0.010464,179.4062,104.3,periodic_af
07:28:18.194144,1,483,26,20,4326.625,326.375,179.4375,0.155,0.113,0.191,0.158578,0.114724,-0.010464,,,landing
07:28:18.220562,1,483,26,20,4326.625,326.375,179.4375,,,,0.158578,0.114724,-0.010464,,,capture
07:28:19.288664,1,484,26,19,4315.625,326.469,179.3125,-0.016,0.135,0.136,0.158578,0.114724,-0.010464,,,landing
07:28:19.314786,1,484,26,19,4315.625,326.469,179.3125,,,,0.158578,0.114724,-0.010464,,,capture
07:28:20.354575,1,485,26,18,4304.875,326.562,179.1875,0.064,0.141,0.154,0.158578,0.114724,-0.010464,,,landing
07:28:20.367575,1,485,26,18,4304.875,326.562,179.1875,,,,0.158578,0.114724,-0.010464,,,capture
07:28:28.553705,1,486,26,17,4293.938,326.719,179.4062,,,,0.158577,0.114818,-0.010420,179.4062,87.8,periodic_af
07:28:29.130425,1,486,26,17,4293.938,326.719,179.4375,0.128,0.090,0.156,0.158577,0.114818,-0.010420,,,landing
07:28:29.149126,1,486,26,17,4293.938,326.719,179.4375,,,,0.158577,0.114818,-0.010420,,,capture
07:28:30.166228,1,487,26,16,4283.281,326.781,179.2812,0.163,0.064,0.175,0.158577,0.114818,-0.010420,,,landing
07:28:30.193611,1,487,26,16,4283.281,326.781,179.2812,,,,0.158577,0.114818,-0.010420,,,capture
07:28:31.228317,1,488,26,15,4272.469,326.812,179.1562,0.373,0.134,0.397,0.158577,0.114818,-0.010420,,,landing
07:28:31.259020,1,488,26,15,4272.469,326.812,179.1562,,,,0.158577,0.114818,-0.010420,,,capture
07:28:39.144385,1,489,26,14,4261.688,326.938,179.2188,,,,0.158597,0.114904,-0.010374,179.2188,97.6,periodic_af
07:28:39.767907,1,489,26,14,4261.688,326.938,179.1875,0.512,0.164,0.537,0.158597,0.114904,-0.010374,,,landing
07:28:39.787293,1,489,26,14,4261.688,326.938,179.1875,,,,0.158597,0.114904,-0.010374,,,capture
07:28:40.845276,1,490,26,13,4252.062,327.062,179.0625,-0.148,0.098,0.178,0.158597,0.114904,-0.010374,,,landing
07:28:40.869230,1,490,26,13,4252.062,327.062,179.0625,,,,0.158597,0.114904,-0.010374,,,capture
07:28:41.943714,1,491,26,12,4241.156,327.125,178.9375,0.212,0.186,0.282,0.158597,0.114904,-0.010374,,,landing
07:28:41.956775,1,491,26,12,4241.156,327.125,178.9375,,,,0.158597,0.114904,-0.010374,,,capture
07:28:50.070500,1,492,26,11,4230.562,327.281,178.7812,,,,0.158634,0.114977,-0.010328,178.7812,86.0,periodic_af
07:28:50.627770,1,492,26,11,4230.562,327.281,178.7500,0.143,0.034,0.147,0.158634,0.114977,-0.010328,,,landing
07:28:50.649216,1,492,26,11,4230.562,327.281,178.7500,,,,0.158634,0.114977,-0.010328,,,capture
07:28:51.707005,1,493,26,10,4220.438,327.344,178.6875,-0.002,0.026,0.027,0.158634,0.114977,-0.010328,,,landing
07:28:51.731271,1,493,26,10,4220.438,327.344,178.6875,,,,0.158634,0.114977,-0.010328,,,capture
07:28:52.846501,1,494,26,9,4209.812,327.344,178.5625,0.069,0.093,0.116,0.158634,0.114977,-0.010328,,,landing
07:28:52.859671,1,494,26,9,4209.812,327.344,178.5625,,,,0.158634,0.114977,-0.010328,,,capture
07:29:00.582906,1,495,26,8,4199.312,327.406,178.3750,,,,0.158686,0.115033,-0.010282,178.3750,93.5,periodic_af
07:29:01.178635,1,495,26,8,4199.312,327.406,178.4062,-0.107,0.045,0.116,0.158686,0.115033,-0.010282,,,landing
07:29:01.214506,1,495,26,8,4199.312,327.406,178.4062,,,,0.158686,0.115033,-0.010282,,,capture
07:29:02.264033,1,496,26,7,4188.156,327.438,178.2812,0.057,0.125,0.137,0.158686,0.115033,-0.010282,,,landing
07:29:02.284896,1,496,26,7,4188.156,327.438,178.2812,,,,0.158686,0.115033,-0.010282,,,capture
07:29:03.253625,1,497,26,6,4177.375,327.531,178.1562,0.187,0.138,0.232,0.158686,0.115033,-0.010282,,,landing
07:29:03.264759,1,497,26,6,4177.375,327.531,178.1562,,,,0.158686,0.115033,-0.010282,,,capture
07:29:11.023167,1,498,26,5,4166.375,327.656,177.8438,,,,0.158748,0.115073,-0.010236,177.8438,72.3,periodic_af
07:29:11.654954,1,498,26,5,4166.375,327.656,177.8438,0.587,0.090,0.594,0.158748,0.115073,-0.010236,,,landing
07:29:11.677523,1,498,26,5,4166.375,327.656,177.8438,,,,0.158748,0.115073,-0.010236,,,capture
07:29:12.742139,1,499,26,4,4155.562,327.719,177.7188,0.745,0.126,0.756,0.158748,0.115073,-0.010236,,,landing
07:29:12.753582,1,499,26,4,4155.562,327.719,177.7188,,,,0.158748,0.115073,-0.010236,,,capture
07:29:13.815380,1,500,25,4,4156.781,341.906,177.5625,0.317,6.756,6.763,0.158748,0.115073,-0.010236,,,landing
07:29:14.669549,1,500,25,4,4157.062,348.750,177.5625,,,,0.158748,0.115073,-0.010236,,,capture
07:29:22.435128,1,501,24,4,4156.875,363.281,177.2500,,,,0.158813,0.115100,-0.010192,177.2500,72.2,periodic_af
07:29:23.036494,1,501,24,4,4156.875,363.281,177.2500,0.405,-1.789,1.834,0.158813,0.115100,-0.010192,,,landing
07:29:23.077304,1,501,24,4,4156.875,363.281,177.2500,,,,0.158813,0.115100,-0.010192,,,capture
07:29:24.150972,1,502,23,4,4157.219,375.500,177.0625,0.269,1.558,1.581,0.158813,0.115100,-0.010192,,,landing
07:29:24.163947,1,502,23,4,4157.219,375.500,177.0625,,,,0.158813,0.115100,-0.010192,,,capture
07:29:25.186903,1,503,22,4,4157.438,391.562,176.8750,0.085,-0.680,0.685,0.158813,0.115100,-0.010192,,,landing
07:29:25.201265,1,503,22,4,4157.438,391.562,176.8750,,,,0.158813,0.115100,-0.010192,,,capture
07:29:33.499554,1,504,21,4,4158.000,405.781,176.3750,,,,0.158875,0.115126,-0.010149,176.3750,79.2,periodic_af
07:29:34.037456,1,504,21,4,4158.000,405.781,176.3438,0.118,-1.158,1.164,0.158875,0.115126,-0.010149,,,landing
07:29:34.057253,1,504,21,4,4158.000,405.781,176.3438,,,,0.158875,0.115126,-0.010149,,,capture
07:29:35.131294,1,505,20,4,4158.062,418.688,176.1875,0.052,-0.283,0.288,0.158875,0.115126,-0.010149,,,landing
07:29:35.149475,1,505,20,4,4158.062,418.688,176.1875,,,,0.158875,0.115126,-0.010149,,,capture
07:29:36.256592,1,506,19,4,4158.594,432.688,176.0312,0.045,-0.035,0.057,0.158875,0.115126,-0.010149,,,landing
07:29:36.281856,1,506,19,4,4158.594,432.688,176.0312,,,,0.158875,0.115126,-0.010149,,,capture
07:29:44.148885,1,507,18,4,4158.531,446.844,175.7812,,,,0.158933,0.115152,-0.010109,175.7812,75.6,periodic_af
07:29:44.834043,1,507,18,4,4158.531,446.844,175.7500,0.066,-0.029,0.072,0.158933,0.115152,-0.010109,,,landing
07:29:44.865772,1,507,18,4,4158.531,446.844,175.7500,,,,0.158933,0.115152,-0.010109,,,capture
